 20&00&$-$& 33.8& 46&00&$-$& 37.7& 72&00&$-$& 33.9& 98&00&$-$& 23.3&124&00&$-$&  8.0&150&00&$+$&  9.0&176&00&$+$& 24.1\\
 20&30&$-$& 34.0& 46&30&$-$& 37.7& 72&30&$-$& 33.8& 98&30&$-$& 23.0&124&30&$-$&  7.6&150&30&$+$&  9.3&176&30&$+$& 24.4\\[1ex]
 21&00&$-$& 34.1& 47&00&$-$& 37.7& 73&00&$-$& 33.6& 99&00&$-$& 22.8&125&00&$-$&  7.3&151&00&$+$&  9.6&177&00&$+$& 24.6\\
 21&30&$-$& 34.2& 47&30&$-$& 37.7& 73&30&$-$& 33.5& 99&30&$-$& 22.5&125&30&$-$&  7.0&151&30&$+$& 10.0&177&30&$+$& 24.9\\
 22&00&$-$& 34.4& 48&00&$-$& 37.7& 74&00&$-$& 33.3&100&00&$-$& 22.2&126&00&$-$&  6.7&152&00&$+$& 10.3&178&00&$+$& 25.1\\
 22&30&$-$& 34.5& 48&30&$-$& 37.7& 74&30&$-$& 33.2&100&30&$-$& 22.0&126&30&$-$&  6.3&152&30&$+$& 10.6&178&30&$+$& 25.4\\
 23&00&$-$& 34.6& 49&00&$-$& 37.6& 75&00&$-$& 33.0&101&00&$-$& 21.7&127&00&$-$&  6.0&153&00&$+$& 10.9&179&00&$+$& 25.6\\
 23&30&$-$& 34.8& 49&30&$-$& 37.6& 75&30&$-$& 32.9&101&30&$-$& 21.4&127&30&$-$&  5.7&153&30&$+$& 11.2&179&30&$+$& 25.9\\[1ex]
 24&00&$-$& 34.9& 50&00&$-$& 37.6& 76&00&$-$& 32.7&102&00&$-$& 21.2&128&00&$-$&  5.4&154&00&$+$& 11.5&180&00&$+$& 26.1\\
 24&30&$-$& 35.0& 50&30&$-$& 37.6& 76&30&$-$& 32.5&102&30&$-$& 20.9&128&30&$-$&  5.0&154&30&$+$& 11.8&180&30&$+$& 26.3\\
 25&00&$-$& 35.1& 51&00&$-$& 37.6& 77&00&$-$& 32.4&103&00&$-$& 20.6&129&00&$-$&  4.7&155&00&$+$& 12.2&181&00&$+$& 26.6\\
 25&30&$-$& 35.3& 51&30&$-$& 37.5& 77&30&$-$& 32.2&103&30&$-$& 20.3&129&30&$-$&  4.4&155&30&$+$& 12.5&181&30&$+$& 26.8\\
 26&00&$-$& 35.4& 52&00&$-$& 37.5& 78&00&$-$& 32.0&104&00&$-$& 20.1&130&00&$-$&  4.1&156&00&$+$& 12.8&182&00&$+$& 27.0\\
