    &16& 14&28&33.3&$-$& 1&18&01.7&4.9483867&    &16& 31&20&45.9&$-$& 1&13&08.5&4.9581486 \\[1.0ex]
    &20& 14&50&35.3&$-$& 1&17&59.6&4.9483874&    &20& 31&42&42.5&$-$& 1&12&57.8&4.9585782 \\       
    &24& 15&12&37.3&$-$& 1&17&57.3&4.9483976&    &24& 32&04&38.9&$-$& 1&12&46.9&4.9590168 \\       
    &28& 15&34&39.3&$-$& 1&17&54.7&4.9484172&    &28& 32&26&35.0&$-$& 1&12&35.9&4.9594644 \\       
Abr.& 1& 15&56&41.3&$-$& 1&17&52.0&4.9484464&Oct.& 2& 32&48&31.0&$-$& 1&12&24.7&4.9599210 \\       
    & 5& 16&18&43.3&$-$& 1&17&49.2&4.9484851&    & 6& 33&10&26.6&$-$& 1&12&13.3&4.9603866 \\[1.0ex]
    & 9& 16&40&45.3&$-$& 1&17&46.1&4.9485332&    &10& 33&32&22.0&$-$& 1&12&01.7&4.9608611 \\       
    &13& 17&02&47.2&$-$& 1&17&42.8&4.9485908&    &14& 33&54&17.2&$-$& 1&11&50.0&4.9613446 \\       
    &17& 17&24&49.1&$-$& 1&17&39.3&4.9486579&    &18& 34&16&12.1&$-$& 1&11&38.1&4.9618370 \\       
    &21& 17&46&50.9&$-$& 1&17&35.7&4.9487345&    &22& 34&38&06.7&$-$& 1&11&26.0&4.9623382 \\       
    &25& 18&08&52.7&$-$& 1&17&31.8&4.9488205&    &26& 35&00&01.1&$-$& 1&11&13.7&4.9628483 \\[1.0ex]
    &29& 18&30&54.5&$-$& 1&17&27.8&4.9489160&    &30& 35&21&55.2&$-$& 1&11&01.3&4.9633673 \\       
May.& 3& 18&52&56.2&$-$& 1&17&23.5&4.9490210&Nov.& 3& 35&43&49.0&$-$& 1&10&48.7&4.9638950 \\       
    & 7& 19&14&57.9&$-$& 1&17&19.1&4.9491354&    & 7& 36&05&42.5&$-$& 1&10&35.9&4.9644316 \\       
    &11& 19&36&59.4&$-$& 1&17&14.5&4.9492592&    &11& 36&27&35.8&$-$& 1&10&23.0&4.9649769 \\       
    &15& 19&59&01.0&$-$& 1&17&09.7&4.9493924&    &15& 36&49&28.7&$-$& 1&10&09.9&4.9655309 \\[1.0ex]
    &19& 20&21&02.4&$-$& 1&17&04.7&4.9495351&    &19& 37&11&21.4&$-$& 1&09&56.6&4.9660936 \\       
    &23& 20&43&03.8&$-$& 1&16&59.5&4.9496872&    &23& 37&33&13.7&$-$& 1&09&43.2&4.9666651 \\       
    &27& 21&05&05.0&$-$& 1&16&54.2&4.9498487&    &27& 37&55&05.7&$-$& 1&09&29.6&4.9672451 \\       
    &31& 21&27&06.2&$-$& 1&16&48.6&4.9500195&Dic & 1& 38&16&57.5&$-$& 1&09&15.8&4.9678338 \\       
Jun.& 4& 21&49&07.3&$-$& 1&16&42.9&4.9501998&    & 5& 38&38&48.9&$-$& 1&09&01.9&4.9684311 \\[1.0ex]
    & 8& 22&11&08.3&$-$& 1&16&36.9&4.9503894&    & 9& 39&00&40.0&$-$& 1&08&47.8&4.9690369 \\       
    &12& 22&33&09.2&$-$& 1&16&30.8&4.9505884&    &13& 39&22&30.7&$-$& 1&08&33.5&4.9696513 \\       
    &16& 22&55&10.0&$-$& 1&16&24.5&4.9507968&    &17& 39&44&21.1&$-$& 1&08&19.1&4.9702741 \\       
    &20& 23&17&10.6&$-$& 1&16&18.0&4.9510145&    &21& 40&06&11.2&$-$& 1&08&04.5&4.9709055 \\       
    &24& 23&39&11.2&$-$& 1&16&11.3&4.9512416&    &25& 40&28&01.0&$-$& 1&07&49.8&4.9715453 \\[1.0ex]
    &28& 24&01&11.6&$-$& 1&16&04.4&4.9514779&    &29& 40&49&50.4&$-$& 1&07&34.9&4.9721936 \\       
Jul.& 2& 24&23&11.9&$-$& 1&15&57.4&4.9517237&    &33& 41&11&39.5&$-$& 1&07&19.8&4.9728503 \\[1.0ex]
