Jul.& 2& 69&37&08.4&$-$& 0&25&25.5&0.7210277&Oct.& 2&218&30&21.6&$+$& 2&06&16.4&0.7230177 \\       
    &31&166&51&33.5&$+$& 3&23&41.5&0.7193352&Dic & 1&313&44&35.2&$-$& 2&50&48.5&0.7282006 \\       
Sep.& 2&170&06&15.3&$+$& 3&23&21.0&0.7194980&    & 3&316&54&26.1&$-$& 2&56&40.2&0.7281832 \\       
    & 4&173&20&51.3&$+$& 3&22&21.5&0.7196728&    & 5&320&04&19.7&$-$& 3&01&59.7&0.7281507 \\       
    & 6&176&35&20.9&$+$& 3&20&43.3&0.7198591&    & 7&323&14&16.3&$-$& 3&06&45.9&0.7281033 \\       
    & 8&179&49&43.5&$+$& 3&18&26.8&0.7200564&    & 9&326&24&16.3&$-$& 3&10&58.0&0.7280412 \\[1.0ex]
    &10&183&03&58.5&$+$& 3&15&32.4&0.7202640&    &11&329&34&19.8&$-$& 3&14&35.3&0.7279645 \\       
    &12&186&18&05.4&$+$& 3&12&00.7&0.7204812&    &13&332&44&27.3&$-$& 3&17&37.0&0.7278735 \\       
    &14&189&32&03.7&$+$& 3&07&52.6&0.7207073&    &15&335&54&38.8&$-$& 3&20&02.6&0.7277684 \\       
    &16&192&45&53.0&$+$& 3&03&08.8&0.7209416&    &17&339&04&54.7&$-$& 3&21&51.5&0.7276495 \\       
    &18&195&59&32.7&$+$& 2&57&50.5&0.7211834&    &19&342&15&15.2&$-$& 3&23&03.4&0.7275173 \\[1.0ex]
    &20&199&13&02.7&$+$& 2&51&58.6&0.7214318&    &21&345&25&40.3&$-$& 3&23&38.1&0.7273721 \\       
    &22&202&26&22.4&$+$& 2&45&34.3&0.7216862&    &23&348&36&10.3&$-$& 3&23&35.4&0.7272143 \\       
    &24&205&39&31.7&$+$& 2&38&39.0&0.7219456&    &25&351&46&45.3&$-$& 3&22&55.3&0.7270444 \\       
    &26&208&52&30.4&$+$& 2&31&14.1&0.7222093&    &27&354&57&25.5&$-$& 3&21&37.8&0.7268630 \\       
    &28&212&05&18.4&$+$& 2&23&20.9&0.7224765&    &29&358&08&10.9&$-$& 3&19&43.1&0.7266707 \\[1.0ex]
    &30&215&17&55.4&$+$& 2&15&01.2&0.7227462&    &31&  1&19&01.7&$-$& 3&17&11.5&0.7264679 \\       
Oct.& 2&218&30&21.6&$+$& 2&06&16.4&0.7230177&    &33&  4&29&58.0&$-$& 3&14&03.5&0.7262553 \\[1.0ex]
