Ene.&-1&292&50&46.6&$-$& 1&39&04.5&1.4144995&Jul.& 2& 46&04&39.8&$-$& 0&06&54.8&1.4631514 \\       
    &24&345&28&49.4&$-$& 1&39&53.9&1.3828788&    &24& 90&20&09.5&$+$& 1&12&22.0&1.5702317 \\       
    &28&348&00&47.8&$-$& 1&37&39.9&1.3838237&    &28& 92&17&42.4&$+$& 1&15&12.0&1.5749716 \\       
Abr.& 1&350&32&32.0&$-$& 1&35&14.6&1.3849947&Oct.& 2& 94&14&33.5&$+$& 1&17&55.9&1.5796330 \\       
    & 5&353&03&58.9&$-$& 1&32&38.6&1.3863894&    & 6& 96&10&44.0&$+$& 1&20&33.4&1.5842111 \\[1.0ex]
    & 9&355&35&05.8&$-$& 1&29&52.1&1.3880045&    &10& 98&06&14.9&$+$& 1&23&04.5&1.5887012 \\       
    &13&358&05&49.8&$-$& 1&26&55.6&1.3898364&    &14&100&01&07.4&$+$& 1&25&29.2&1.5930986 \\       
    &17&  0&36&08.2&$-$& 1&23&49.7&1.3918811&    &18&101&55&22.6&$+$& 1&27&47.5&1.5973991 \\       
    &21&  3&05&58.5&$-$& 1&20&34.8&1.3941341&    &22&103&49&01.6&$+$& 1&29&59.2&1.6015983 \\       
    &25&  5&35&18.0&$-$& 1&17&11.4&1.3965903&    &26&105&42&05.6&$+$& 1&32&04.5&1.6056922 \\[1.0ex]
    &29&  8&04&04.4&$-$& 1&13&40.1&1.3992446&    &30&107&34&35.8&$+$& 1&34&03.1&1.6096769 \\       
May.& 3& 10&32&15.4&$-$& 1&10&01.4&1.4020912&Nov.& 3&109&26&33.3&$+$& 1&35&55.2&1.6135488 \\       
    & 7& 12&59&48.8&$-$& 1&06&15.8&1.4051241&    & 7&111&17&59.3&$+$& 1&37&40.7&1.6173042 \\       
    &11& 15&26&42.6&$-$& 1&02&23.9&1.4083368&    &11&113&08&55.1&$+$& 1&39&19.6&1.6209398 \\       
    &15& 17&52&54.8&$-$& 0&58&26.4&1.4117228&    &15&114&59&21.7&$+$& 1&40&52.0&1.6244523 \\[1.0ex]
    &19& 20&18&23.6&$-$& 0&54&23.7&1.4152751&    &19&116&49&20.4&$+$& 1&42&17.7&1.6278387 \\       
    &23& 22&43&07.5&$-$& 0&50&16.5&1.4189864&    &23&118&38&52.4&$+$& 1&43&36.8&1.6310960 \\       
    &27& 25&07&04.8&$-$& 0&46&05.3&1.4228495&    &27&120&27&58.8&$+$& 1&44&49.4&1.6342214 \\       
    &31& 27&30&14.2&$-$& 0&41&50.7&1.4268567&Dic & 1&122&16&41.0&$+$& 1&45&55.4&1.6372123 \\       
Jun.& 4& 29&52&34.4&$-$& 0&37&33.2&1.4310003&    & 5&124&05&00.0&$+$& 1&46&54.8&1.6400662 \\[1.0ex]
    & 8& 32&14&04.2&$-$& 0&33&13.3&1.4352724&    & 9&125&52&57.1&$+$& 1&47&47.8&1.6427807 \\       
    &12& 34&34&42.8&$-$& 0&28&51.7&1.4396650&    &13&127&40&33.5&$+$& 1&48&34.2&1.6453537 \\       
    &16& 36&54&29.2&$-$& 0&24&28.9&1.4441700&    &17&129&27&50.4&$+$& 1&49&14.1&1.6477830 \\       
    &20& 39&13&22.6&$-$& 0&20&05.3&1.4487794&    &21&131&14&49.0&$+$& 1&49&47.5&1.6500668 \\       
    &24& 41&31&22.5&$-$& 0&15&41.4&1.4534849&    &25&133&01&30.5&$+$& 1&50&14.5&1.6522032 \\[1.0ex]
    &28& 43&48&28.4&$-$& 0&11&17.7&1.4582783&    &29&134&47&56.0&$+$& 1&50&35.1&1.6541906 \\       
Jul.& 2& 46&04&39.8&$-$& 0&06&54.8&1.4631514&    &33&136&34&06.9&$+$& 1&50&49.4&1.6560274 \\[1.0ex]
